image_id,operations
ISIC_0024657,"Hair Removal, Denoising"
ISIC_0031981,
ISIC_0032279,"Hair Removal, Minimal Enhancement"
ISIC_0027922,"Hair Removal, Denoising"
ISIC_0025184,"Hair Removal, Brightness Correction, Denoising"
ISIC_0027298,"Brightness Correction, Minimal Enhancement"
ISIC_0024561,Minimal Enhancement
ISIC_0028261,Brightness Correction
ISIC_0030198,Minimal Enhancement
ISIC_0027535,Minimal Enhancement
ISIC_0027098,Minimal Enhancement
ISIC_0026071,"Brightness Correction, Minimal Enhancement"
ISIC_0027908,Minimal Enhancement
ISIC_0032186,Denoising
ISIC_0030923,Minimal Enhancement
ISIC_0028243,"Hair Removal, Brightness Correction, Denoising"
ISIC_0025436,"Hair Removal, Brightness Correction"
ISIC_0025989,Minimal Enhancement
ISIC_0026179,"Hair Removal, Brightness Correction, Denoising"
ISIC_0032340,"Hair Removal, Denoising"
ISIC_0024620,"Brightness Correction, Minimal Enhancement"
ISIC_0026217,"Brightness Correction, Minimal Enhancement"
ISIC_0028447,"Brightness Normalization, Minimal Enhancement"
ISIC_0025027,Minimal Enhancement
ISIC_0032090,
ISIC_0029079,"Brightness Correction, Minimal Enhancement"
ISIC_0025571,"Brightness Normalization, CLAHE"
ISIC_0025776,"Brightness Correction, Minimal Enhancement"
ISIC_0025908,"Brightness Normalization, CLAHE"
ISIC_0028945,Brightness Correction
ISIC_0030401,
ISIC_0032035,"Hair Removal, Minimal Enhancement"
ISIC_0032412,Minimal Enhancement
ISIC_0026048,"Brightness Normalization, Minimal Enhancement"
ISIC_0031930,"Brightness Normalization, Minimal Enhancement"
ISIC_0031131,Minimal Enhancement
ISIC_0031473,"Brightness Correction, Minimal Enhancement"
ISIC_0029671,CLAHE
ISIC_0027789,"Hair Removal, Denoising"
ISIC_0031011,"Brightness Correction, Minimal Enhancement"
ISIC_0028761,
ISIC_0028873,Minimal Enhancement
ISIC_0028787,Minimal Enhancement
ISIC_0026008,Minimal Enhancement
ISIC_0026753,"Brightness Correction, Minimal Enhancement"
ISIC_0031134,"Brightness Normalization, Minimal Enhancement"
ISIC_0028882,"Brightness Correction, Minimal Enhancement"
ISIC_0024466,CLAHE
ISIC_0025892,"Brightness Normalization, Minimal Enhancement"
ISIC_0026866,Minimal Enhancement
ISIC_0027351,CLAHE
ISIC_0025488,"Brightness Correction, Minimal Enhancement"
ISIC_0027999,Hair Removal
ISIC_0030061,Minimal Enhancement
ISIC_0030960,Hair Removal
ISIC_0030311,Minimal Enhancement
ISIC_0025505,Minimal Enhancement
ISIC_0027346,Minimal Enhancement
ISIC_0031875,"Brightness Correction, Minimal Enhancement"
ISIC_0027997,Minimal Enhancement
ISIC_0024784,"Denoising, Minimal Enhancement"
ISIC_0024922,"Brightness Correction, Denoising, Minimal Enhancement"
ISIC_0029119,Minimal Enhancement
ISIC_0026151,"Brightness Correction, Minimal Enhancement"
ISIC_0027127,
ISIC_0028849,Minimal Enhancement
ISIC_0027756,"Hair Removal, Denoising"
ISIC_0032125,"Hair Removal, CLAHE"
ISIC_0025172,"Hair Removal, Brightness Normalization, Denoising, Minimal Enhancement"
ISIC_0032471,Minimal Enhancement
ISIC_0027578,Minimal Enhancement
ISIC_0032148,Minimal Enhancement
ISIC_0031889,"Brightness Correction, CLAHE"
ISIC_0025517,"Hair Removal, Minimal Enhancement"
ISIC_0030553,"Hair Removal, Brightness Correction, Denoising"
ISIC_0025295,"Brightness Correction, Minimal Enhancement"
ISIC_0025477,"Brightness Correction, Minimal Enhancement"
ISIC_0028571,"Brightness Normalization, Minimal Enhancement"
ISIC_0031573,"Brightness Normalization, Minimal Enhancement"
ISIC_0025123,"Brightness Correction, Minimal Enhancement"
ISIC_0028276,Minimal Enhancement
ISIC_0027183,"Brightness Normalization, Minimal Enhancement"
ISIC_0031238,Minimal Enhancement
ISIC_0026374,"Brightness Correction, Minimal Enhancement"
ISIC_0026297,"Brightness Correction, Minimal Enhancement"
ISIC_0027379,CLAHE
ISIC_0027468,"Hair Removal, Brightness Correction, Minimal Enhancement"
ISIC_0027203,"Brightness Correction, Minimal Enhancement"
ISIC_0029771,"Brightness Correction, Minimal Enhancement"
ISIC_0027475,Minimal Enhancement
ISIC_0031064,Minimal Enhancement
ISIC_0027538,CLAHE
ISIC_0026751,"Brightness Correction, Minimal Enhancement"
ISIC_0029332,"Hair Removal, Brightness Correction, Denoising, Minimal Enhancement"
ISIC_0024827,CLAHE
ISIC_0031304,CLAHE
ISIC_0030856,
ISIC_0029476,Minimal Enhancement
ISIC_0028809,Brightness Correction
ISIC_0028016,Minimal Enhancement
ISIC_0030456,Minimal Enhancement
ISIC_0030942,Minimal Enhancement
ISIC_0031913,"Brightness Correction, Minimal Enhancement"
ISIC_0031880,"Brightness Correction, Minimal Enhancement"
ISIC_0029344,"Hair Removal, Brightness Correction, Denoising"
ISIC_0029812,CLAHE
ISIC_0026347,Minimal Enhancement
ISIC_0030639,"Hair Removal, CLAHE"
ISIC_0025165,CLAHE
ISIC_0028698,
ISIC_0030694,Minimal Enhancement
ISIC_0028865,"Hair Removal, Denoising"
ISIC_0028464,"Brightness Correction, Denoising"
ISIC_0025237,"Brightness Normalization, Minimal Enhancement"
ISIC_0029390,Minimal Enhancement
ISIC_0029145,"Brightness Normalization, Denoising, Minimal Enhancement"
ISIC_0029441,"Hair Removal, Denoising"
ISIC_0024480,"Brightness Normalization, Minimal Enhancement"
ISIC_0027798,CLAHE
ISIC_0028141,Minimal Enhancement
ISIC_0032310,"Hair Removal, Brightness Correction, Denoising"
ISIC_0026323,"Brightness Correction, Minimal Enhancement"
ISIC_0030663,"Hair Removal, Brightness Correction, Minimal Enhancement"
ISIC_0028673,Minimal Enhancement
ISIC_0030151,"Brightness Correction, Minimal Enhancement"
ISIC_0030279,
ISIC_0024380,Minimal Enhancement
ISIC_0027873,"Hair Removal, Brightness Correction"
ISIC_0032344,"Hair Removal, Brightness Normalization, Denoising, Minimal Enhancement"
ISIC_0031866,Minimal Enhancement
ISIC_0028344,Brightness Correction
ISIC_0025422,Minimal Enhancement
ISIC_0030033,"Hair Removal, Brightness Correction"
ISIC_0027262,"Brightness Correction, Minimal Enhancement"
ISIC_0024916,"Hair Removal, Brightness Correction, Denoising"
ISIC_0031039,Minimal Enhancement
ISIC_0026665,Minimal Enhancement
ISIC_0031611,"Brightness Normalization, Minimal Enhancement"
ISIC_0032074,"Brightness Correction, Minimal Enhancement"
ISIC_0028468,Minimal Enhancement
ISIC_0028608,"Hair Removal, Brightness Correction, Denoising"
ISIC_0030978,"Brightness Correction, Minimal Enhancement"
ISIC_0028649,CLAHE
ISIC_0024416,
ISIC_0026166,Minimal Enhancement
ISIC_0028131,Minimal Enhancement
ISIC_0024377,"Brightness Correction, Minimal Enhancement"
ISIC_0027984,"Hair Removal, CLAHE, Denoising"
ISIC_0030810,"Hair Removal, Brightness Correction, Denoising, Minimal Enhancement"
ISIC_0025918,"Hair Removal, Brightness Correction, Minimal Enhancement"
ISIC_0026124,
ISIC_0026711,"Hair Removal, Brightness Correction"
ISIC_0024876,Minimal Enhancement
ISIC_0030839,"Brightness Correction, Minimal Enhancement"
ISIC_0028504,"Hair Removal, Brightness Correction"
ISIC_0029862,
ISIC_0028118,Minimal Enhancement
ISIC_0030593,"Brightness Normalization, Minimal Enhancement"
ISIC_0027959,"Hair Removal, Denoising, Minimal Enhancement"
ISIC_0031045,"Hair Removal, CLAHE"
ISIC_0031794,"Brightness Correction, Minimal Enhancement"
ISIC_0026809,"Brightness Normalization, Minimal Enhancement"
ISIC_0030176,"Hair Removal, Minimal Enhancement"
ISIC_0031379,Brightness Correction
ISIC_0027711,"Brightness Correction, Minimal Enhancement"
ISIC_0025763,Brightness Correction
ISIC_0026157,"Hair Removal, Minimal Enhancement"
ISIC_0028947,"Hair Removal, Denoising"
ISIC_0029252,"Hair Removal, Denoising, Minimal Enhancement"
ISIC_0026017,
ISIC_0031599,"Brightness Correction, Minimal Enhancement"
ISIC_0028226,Brightness Correction
ISIC_0031965,Brightness Correction
ISIC_0025148,"Hair Removal, Brightness Correction, Denoising"
ISIC_0030140,"Hair Removal, CLAHE"
ISIC_0027614,"Brightness Normalization, Denoising, Minimal Enhancement"
ISIC_0025243,
ISIC_0024716,"Hair Removal, Denoising, Minimal Enhancement"
ISIC_0030159,Minimal Enhancement
ISIC_0027512,
ISIC_0030847,Minimal Enhancement
ISIC_0027945,"Brightness Correction, Minimal Enhancement"
ISIC_0032157,"Brightness Correction, Minimal Enhancement"
ISIC_0030434,Minimal Enhancement
ISIC_0032236,"Hair Removal, Denoising"
ISIC_0026580,"Hair Removal, CLAHE, Denoising"
ISIC_0030919,Minimal Enhancement
ISIC_0028498,"Hair Removal, Brightness Correction, Minimal Enhancement"
ISIC_0025346,"Hair Removal, Brightness Correction"
ISIC_0030210,Minimal Enhancement
ISIC_0028686,Brightness Correction
ISIC_0029560,"Brightness Correction, Minimal Enhancement"
ISIC_0027849,"Hair Removal, Brightness Correction, Minimal Enhancement"
ISIC_0031809,"Brightness Normalization, Minimal Enhancement"
ISIC_0025681,Minimal Enhancement
ISIC_0030912,"Brightness Correction, Minimal Enhancement"
ISIC_0024995,CLAHE
ISIC_0026260,Minimal Enhancement
ISIC_0027783,"Brightness Normalization, Minimal Enhancement"
ISIC_0030940,
ISIC_0030263,"Brightness Correction, Minimal Enhancement"
ISIC_0029963,"Hair Removal, Brightness Correction, Denoising"
ISIC_0030937,Minimal Enhancement
ISIC_0025400,"Hair Removal, Brightness Correction, Denoising"
ISIC_0026123,
ISIC_0026991,
ISIC_0029792,Minimal Enhancement
ISIC_0029208,Brightness Correction
ISIC_0028009,Minimal Enhancement
ISIC_0028891,
ISIC_0032018,"Brightness Normalization, Minimal Enhancement"
ISIC_0025540,"Brightness Correction, Minimal Enhancement"
ISIC_0032333,"Hair Removal, Denoising, Minimal Enhancement"
ISIC_0028596,Brightness Correction
ISIC_0024902,"Hair Removal, Brightness Correction"
ISIC_0027415,Minimal Enhancement
ISIC_0024519,"Hair Removal, Denoising, Minimal Enhancement"
ISIC_0026676,"Hair Removal, Brightness Correction, Denoising"
ISIC_0025166,Minimal Enhancement
ISIC_0028938,Brightness Correction
ISIC_0024479,"Brightness Correction, Minimal Enhancement"
ISIC_0032328,
ISIC_0026358,"Brightness Normalization, Minimal Enhancement"
ISIC_0025193,Brightness Correction
ISIC_0028884,"Brightness Normalization, Minimal Enhancement"
ISIC_0028785,"Brightness Normalization, Minimal Enhancement"
ISIC_0025141,Brightness Correction
ISIC_0026660,"Hair Removal, Brightness Correction"
ISIC_0026218,Minimal Enhancement
ISIC_0028766,"Brightness Correction, Minimal Enhancement"
ISIC_0027211,"Hair Removal, Brightness Normalization, Denoising, Minimal Enhancement"
ISIC_0030900,"Hair Removal, Denoising"
ISIC_0027549,"Hair Removal, Brightness Correction, Denoising"
ISIC_0025581,"Hair Removal, Denoising, Minimal Enhancement"
ISIC_0028384,Minimal Enhancement
ISIC_0030155,Minimal Enhancement
ISIC_0026451,Minimal Enhancement
ISIC_0032385,Minimal Enhancement
ISIC_0027523,Minimal Enhancement
ISIC_0028531,Minimal Enhancement
ISIC_0025065,Brightness Correction
ISIC_0027319,"Brightness Correction, Minimal Enhancement"
ISIC_0029247,"Brightness Correction, Minimal Enhancement"
ISIC_0024752,"Brightness Normalization, Minimal Enhancement"
ISIC_0029328,"Hair Removal, Denoising, Minimal Enhancement"
ISIC_0030384,"Brightness Normalization, CLAHE"
ISIC_0029498,Brightness Correction
ISIC_0026333,CLAHE
ISIC_0031829,CLAHE
ISIC_0027729,Minimal Enhancement
ISIC_0031036,"Hair Removal, Brightness Normalization, Denoising, Minimal Enhancement"
ISIC_0026820,Minimal Enhancement
ISIC_0029650,Minimal Enhancement
ISIC_0029879,"Hair Removal, Brightness Correction, Denoising, Minimal Enhancement"
ISIC_0029838,Minimal Enhancement
ISIC_0025446,Minimal Enhancement
ISIC_0024712,"Hair Removal, Minimal Enhancement"
ISIC_0028586,Minimal Enhancement
ISIC_0030182,"Hair Removal, Brightness Correction, Minimal Enhancement"
ISIC_0026182,"Brightness Normalization, Minimal Enhancement"
ISIC_0025061,Minimal Enhancement
ISIC_0028477,"Brightness Normalization, Minimal Enhancement"
ISIC_0024577,Minimal Enhancement
ISIC_0028272,"Hair Removal, Brightness Correction, Denoising"
ISIC_0026603,"Hair Removal, Denoising"
ISIC_0025647,Brightness Correction
ISIC_0025323,Minimal Enhancement
ISIC_0026371,Brightness Correction
ISIC_0024857,Minimal Enhancement
ISIC_0026295,"Hair Removal, Brightness Normalization, Minimal Enhancement"
ISIC_0030019,"Brightness Correction, Minimal Enhancement"
ISIC_0028042,CLAHE
ISIC_0030229,"Hair Removal, CLAHE"
ISIC_0027133,Minimal Enhancement
ISIC_0028756,"Brightness Normalization, Minimal Enhancement"
ISIC_0030485,"Hair Removal, Brightness Correction, Denoising"
ISIC_0031803,Minimal Enhancement
ISIC_0025278,"Hair Removal, Brightness Correction, Denoising"
ISIC_0032312,CLAHE
ISIC_0029055,"Hair Removal, Brightness Correction, Denoising, Minimal Enhancement"
ISIC_0026834,"Hair Removal, Minimal Enhancement"
ISIC_0026657,"Brightness Correction, Minimal Enhancement"
ISIC_0028067,"Brightness Normalization, Minimal Enhancement"
ISIC_0030977,Brightness Correction
ISIC_0024762,"Brightness Correction, Minimal Enhancement"
ISIC_0024818,Minimal Enhancement
ISIC_0031595,"Hair Removal, Minimal Enhancement"
ISIC_0031071,"Hair Removal, Brightness Correction, Denoising"
ISIC_0031475,Minimal Enhancement
ISIC_0031127,"Brightness Correction, Minimal Enhancement"
ISIC_0027558,Minimal Enhancement
ISIC_0029794,
ISIC_0024821,"Brightness Normalization, Minimal Enhancement"
ISIC_0027266,
ISIC_0025271,"Brightness Correction, Minimal Enhancement"
ISIC_0027867,"Brightness Correction, Minimal Enhancement"
ISIC_0026788,"Brightness Normalization, Minimal Enhancement"
ISIC_0029759,Minimal Enhancement
ISIC_0030348,"Hair Removal, Brightness Normalization, Denoising, Minimal Enhancement"
ISIC_0032042,Minimal Enhancement
ISIC_0031602,Brightness Correction
ISIC_0024683,Minimal Enhancement
ISIC_0026122,Minimal Enhancement
ISIC_0026024,Minimal Enhancement
ISIC_0025168,"Brightness Normalization, Minimal Enhancement"
ISIC_0024617,"Brightness Correction, Minimal Enhancement"
ISIC_0026816,Minimal Enhancement
ISIC_0028635,Minimal Enhancement
ISIC_0029231,"Brightness Correction, Minimal Enhancement"
ISIC_0030144,Brightness Correction
ISIC_0028909,Minimal Enhancement
ISIC_0028562,CLAHE
ISIC_0025553,Minimal Enhancement
ISIC_0029920,"Brightness Normalization, Minimal Enhancement"
ISIC_0031188,CLAHE
ISIC_0030589,"Brightness Correction, Minimal Enhancement"
ISIC_0030091,CLAHE
ISIC_0028720,"Brightness Normalization, Minimal Enhancement"
ISIC_0026318,Brightness Correction
ISIC_0026742,Minimal Enhancement
ISIC_0028665,CLAHE
ISIC_0026480,"Hair Removal, Brightness Correction, Denoising"
ISIC_0029668,Minimal Enhancement
ISIC_0026942,"Hair Removal, Brightness Normalization, Minimal Enhancement"
ISIC_0030410,"Hair Removal, Brightness Correction, Denoising"
ISIC_0031750,"Hair Removal, Denoising"
ISIC_0030710,"Brightness Correction, Minimal Enhancement"
ISIC_0027714,"Brightness Correction, Minimal Enhancement"
ISIC_0030585,"Brightness Normalization, Minimal Enhancement"
ISIC_0028903,"Brightness Normalization, Minimal Enhancement"
ISIC_0030567,"Hair Removal, Brightness Correction"
ISIC_0025729,Brightness Correction
ISIC_0029140,"Brightness Normalization, Minimal Enhancement"
ISIC_0030557,Minimal Enhancement
ISIC_0025865,Minimal Enhancement
ISIC_0024935,Minimal Enhancement
ISIC_0029091,Minimal Enhancement
ISIC_0032026,"Hair Removal, Brightness Correction, Denoising"
ISIC_0026889,"Brightness Correction, Minimal Enhancement"
ISIC_0030963,"Brightness Normalization, Minimal Enhancement"
ISIC_0030336,"Hair Removal, Denoising, Minimal Enhancement"
ISIC_0027970,"Brightness Normalization, Minimal Enhancement"
ISIC_0027140,
ISIC_0031322,Minimal Enhancement
ISIC_0031985,"Brightness Correction, Minimal Enhancement"
ISIC_0030890,"Brightness Correction, Minimal Enhancement"
ISIC_0030404,Minimal Enhancement
ISIC_0027311,"Hair Removal, Brightness Correction, Denoising"
ISIC_0031896,"Hair Removal, Minimal Enhancement"
ISIC_0025355,"Hair Removal, Minimal Enhancement"
ISIC_0032388,
ISIC_0031973,Minimal Enhancement
ISIC_0025956,Minimal Enhancement
ISIC_0027607,CLAHE
ISIC_0025860,"Hair Removal, CLAHE, Denoising"
ISIC_0025473,CLAHE
ISIC_0025670,"Brightness Normalization, Minimal Enhancement"
ISIC_0025898,"Brightness Correction, Denoising"
ISIC_0029786,Minimal Enhancement
ISIC_0027642,"Brightness Correction, Minimal Enhancement"
ISIC_0024540,"Brightness Correction, Minimal Enhancement"
ISIC_0027948,
ISIC_0032008,
ISIC_0031317,Minimal Enhancement
ISIC_0024734,"Hair Removal, Brightness Correction, Denoising"
ISIC_0027012,"Brightness Normalization, CLAHE, Minimal Enhancement"
ISIC_0029592,Minimal Enhancement
ISIC_0026037,CLAHE
ISIC_0025062,"Brightness Correction, Minimal Enhancement"
ISIC_0030299,Minimal Enhancement
ISIC_0028866,
ISIC_0025253,CLAHE
ISIC_0027961,"Hair Removal, Brightness Correction, Denoising"
ISIC_0026749,Minimal Enhancement
ISIC_0029895,"Brightness Correction, Minimal Enhancement"
ISIC_0030059,CLAHE
ISIC_0028658,"Brightness Normalization, Minimal Enhancement"
ISIC_0032020,"Brightness Correction, Minimal Enhancement"
ISIC_0024745,Minimal Enhancement
ISIC_0026190,"Hair Removal, Brightness Correction, Denoising"
ISIC_0025881,"Brightness Correction, Minimal Enhancement"
ISIC_0029970,"Brightness Correction, Minimal Enhancement"
ISIC_0025101,
ISIC_0030358,"Hair Removal, Minimal Enhancement"
ISIC_0028632,
ISIC_0029537,
ISIC_0031668,"Hair Removal, Brightness Normalization, Denoising, Minimal Enhancement"
ISIC_0027431,"Hair Removal, Minimal Enhancement"
ISIC_0030479,Minimal Enhancement
ISIC_0028834,"Hair Removal, Brightness Normalization, CLAHE"
ISIC_0030300,Brightness Correction
ISIC_0025252,
ISIC_0027143,Brightness Correction
ISIC_0030086,Minimal Enhancement
ISIC_0031395,"Brightness Correction, Minimal Enhancement"
ISIC_0034265,"Brightness Correction, CLAHE"
ISIC_0033011,"Brightness Correction, Minimal Enhancement"
ISIC_0032706,"Hair Removal, Minimal Enhancement"
ISIC_0033445,
ISIC_0032697,Hair Removal
ISIC_0032589,Minimal Enhancement
ISIC_0032931,Minimal Enhancement
ISIC_0033140,"Hair Removal, Brightness Normalization, CLAHE"
ISIC_0033313,"Brightness Correction, Minimal Enhancement"
ISIC_0033234,"Hair Removal, Minimal Enhancement"
ISIC_0033765,"Brightness Correction, Minimal Enhancement"
ISIC_0033903,Minimal Enhancement
ISIC_0032939,"Hair Removal, Minimal Enhancement"
ISIC_0033682,"Brightness Normalization, Minimal Enhancement"
ISIC_0033105,"Brightness Correction, CLAHE"
ISIC_0032979,"Brightness Correction, Minimal Enhancement"
ISIC_0033890,"Brightness Correction, Minimal Enhancement"
ISIC_0033381,Minimal Enhancement
ISIC_0033474,"Brightness Normalization, CLAHE, Minimal Enhancement"
ISIC_0034270,"Brightness Normalization, CLAHE"
ISIC_0032572,
ISIC_0032912,"Hair Removal, Brightness Correction, Denoising"
ISIC_0029808,Minimal Enhancement
ISIC_0025897,CLAHE
ISIC_0028252,"Hair Removal, Minimal Enhancement"
ISIC_0028170,Minimal Enhancement
ISIC_0031524,CLAHE
ISIC_0024507,Hair Removal
ISIC_0034043,Brightness Correction
ISIC_0029401,"Hair Removal, Minimal Enhancement"
ISIC_0033484,Minimal Enhancement
ISIC_0033540,Minimal Enhancement
ISIC_0034279,Minimal Enhancement
ISIC_0033589,"Brightness Correction, Minimal Enhancement"
ISIC_0033888,Minimal Enhancement
ISIC_0033338,Brightness Correction
ISIC_0032880,Minimal Enhancement
ISIC_0032600,"Hair Removal, Brightness Correction, Denoising"
